QuestionID	RespondentID	Response
47	2805815558	Often
19	2805815558	Often
17	2805815558	Often
65	2805815558	Often
89	2805815558	analyze trends in Person behavior such as number of credit hours attempted by semester; analyze Person success by people member
46	2805815558	In Lookup: need ability to establish and track individual Person progress through specific degree plans;
33	2805815558	2
69	2805815558	1 Most Helpful
8	2805815558	3
29	2805815558	3
41	2805815558	"Need ""adminstrative filters"" that would allow control over user access to specific data fields, e.g., instructor records where we could limit users access to specific instructors rather than all instructors"
80	2805815558	Within the last week
28	2805815558	Varies...we have weekly conferences built into our schedule
34	2805815558	Very Satisfied
31	2805815558	Great people...always willing to help!!
77	2805815558	Very Likely
56	2805815558	Very Likely
54	2805815558	Very Likely
16	2805815558	
30	2805815558	Strongly Agree
12	2805815558	Because  has outstanding customer service and want them to know it's appreciated!!!
50	2805815558	
36	2805815558	
73	2805815558	Creating a software knowledge-base
82	2805815558	
86	2805815558	
86	2805815558	
11	2805815558	No
79	2805815558	
57	2805815558	
21	2805815558	
85	2805815558	
39	2805815558	
24	2805815558	
43	2805815558	Very Likely
61	2805815558	"I always recommend  and identify it as our ""data retrieval"" software in all public presentations and publications"
83	2805815558	"Very responsive to customer requests; always working to improve product.    For improvement, would like to have a way to develop some different ""license tiers"" so that we could financially afford to expand access to all people.  they don't need all  features and pJohnably considerably less support than our ""power users""."
52	2805815558	
70	2805815558	
87	2805815558	
42	2805815558	
32	2803735338	Test5
71	2803735338	One or more times per month
84	2803735338	Never
68	2803735338	Often
13	2803735338	Sometimes
18	2803735338	Sometimes
47	2803735338	Sometimes
19	2803735338	Sometimes
17	2803735338	Often
65	2803735338	Sometimes
89	2803735338	I use it to print course rosters for selected courses (xtreme research project) and send emails to Persons.  I access the Persons email to obtain the net ID and send it to an outside vendor for online tutoring services.  I would like to have a choice for net ID, rather than just email, if at all possible?
46	2803735338	"I really need Person level data (not just course data) and subsequent course completion with grades courses.  I use the import feature but since the newer web version has been realeased I have a hard time managing it.  I like the previous version much better and still use it.  I do not like the filters in the web version, many times I end of with data and I forget all the filters or ""if and and"" statements.  I end up with a pile of information that I am not certain contains the data I need.  I hope that makes sense?"
33	2803735338	2
69	2803735338	1 Most Helpful
8	2803735338	1 Most Helpful
29	2803735338	1 Most Helpful
41	2803735338	
80	2803735338	Withing the last month
28	2803735338	I had Paul Brown assist me making the request.  Below is a copy paste of the request:  John,  I know that we can load Person data into  but are we able to load specific courses.  My first thought was that Mary would need to create a section grouping based on each section with a grade distribution report.  But I wanted to know if you had another way of thinking before we set this up.  Thanks,  Paul      From: Mary Martinson   Sent: Tuesday, August 20, 2013 10:51 AM  To: Paul Brown  Subject: FW: Fall Xtreme Schedule    Hi Paul:  Can these course sections be loaded into  and the grades for that specific course auto populate at the end of the year when grades are posted?  Now that there are so many sections we cannot keep looking them up manually.           
34	2803735338	Very Satisfied
31	2803735338	
77	2803735338	Likely
56	2803735338	Likely
54	2803735338	Very Likely
16	2803735338	
30	2803735338	Agree
12	2803735338	
50	2803735338	
36	2803735338	
73	2803735338	
82	2803735338	Providing online software demos
86	2803735338	
86	2803735338	
11	2803735338	No
79	2803735338	
57	2803735338	
21	2803735338	
85	2803735338	
39	2803735338	
24	2803735338	
43	2803735338	Very Likely
61	2803735338	
83	2803735338	
52	2803735338	
70	2803735338	
87	2803735338	
42	2803735338	
32	2803663137	Test6
71	2803663137	One or more times per day
84	2803663137	NA
68	2803663137	Never
13	2803663137	Often
18	2803663137	Often
47	2803663137	Often
19	2803663137	Sometimes
17	2803663137	Rarely
65	2803663137	Never
89	2803663137	
46	2803663137	"I find a large number of users are more comfortable thus far with Person Lookup as opposed to Enterprise Reports... although they're just exporting large data sets from SN in order to use Excel to manipulate the data.  Allowing these users to ""open"" these groups within an Enterprise Report would be useful."
33	2803663137	3
69	2803663137	1 Most Helpful
8	2803663137	2
29	2803663137	3
41	2803663137	"Additional Training videos would be very helpful - although doing so in a way that doesn't require logging in to the  support website would be even more helpful.  Additional documentation would also be helpful, although I generally think that videos are even better... having said that, we're now creating some step-by-step guides for creating certain complex reports/graphs that could be useful.  ""Standard"" reports are always welcome as we saw with our research team.  Not sure about organizing the software into smaller thematic components, though.  It could have the effect of making people more confused as to which area they should look for information they need (too many options).  However, BY FAR, the largest and most significant change would be to move off of OWC as fast as possible given that it's not cross-platform or cross-browser compatible and is starting to experience issues with Excel in Office 2013."
80	2803663137	Within the last week
28	2803663137	Well... it's fairly ongoing for us at the moment as we move towards launch.
34	2803663137	
31	2803663137	
77	2803663137	
56	2803663137	
54	2803663137	
16	2803663137	
30	2803663137	
12	2803663137	
50	2803663137	
36	2803663137	
73	2803663137	
82	2803663137	
86	2803663137	
86	2803663137	
11	2803663137	
79	2803663137	
57	2803663137	
21	2803663137	
85	2803663137	
39	2803663137	
24	2803663137	
43	2803663137	
61	2803663137	
83	2803663137	
52	2803663137	
70	2803663137	
87	2803663137	
42	2803663137	
32	2803647650	Test1
71	2803647650	One or more times per month
84	2803647650	Never
68	2803647650	Never
13	2803647650	Sometimes
18	2803647650	Sometimes
47	2803647650	Sometimes
19	2803647650	Never
17	2803647650	Sometimes
65	2803647650	Never
89	2803647650	
46	2803647650	
33	2803647650	1 Most Helpful
69	2803647650	1 Most Helpful
8	2803647650	1 Most Helpful
29	2803647650	2
41	2803647650	
80	2803647650	Withing the last month
28	2803647650	
34	2803647650	Very Satisfied
31	2803647650	
77	2803647650	Very Likely
56	2803647650	Very Likely
54	2803647650	Very Likely
16	2803647650	
30	2803647650	Agree
12	2803647650	
50	2803647650	
36	2803647650	
73	2803647650	
82	2803647650	
86	2803647650	
86	2803647650	
11	2803647650	Yes
79	2803647650	Agree
57	2803647650	Neither Agree nor Disagree
21	2803647650	Agree
85	2803647650	
39	2803647650	Agree
24	2803647650	
43	2803647650	Very Likely
61	2803647650	
83	2803647650	
52	2803647650	
70	2803647650	
87	2803647650	
42	2803647650	
32	2803549367	Test2
71	2803549367	A few times a year
84	2803549367	NA
68	2803549367	NA
13	2803549367	NA
18	2803549367	NA
47	2803549367	Sometimes
19	2803549367	NA
17	2803549367	Sometimes
65	2803549367	NA
89	2803549367	monitor the database
46	2803549367	
33	2803549367	1 Most Helpful
69	2803549367	2
8	2803549367	2
29	2803549367	2
41	2803549367	
80	2803549367	Within the last week
28	2803549367	discuss transition of the database to SQL 2012
34	2803549367	Very Satisfied
31	2803549367	
77	2803549367	Likely
56	2803549367	Very Likely
54	2803549367	Very Likely
16	2803549367	
30	2803549367	Strongly Agree
12	2803549367	personal attention
50	2803549367	Sending confirmation that your email or question has been received and will be reviewed
36	2803549367	Offering more methods of contacting support personnel
73	2803549367	
82	2803549367	
86	2803549367	
86	2803549367	
11	2803549367	No
79	2803549367	
57	2803549367	
21	2803549367	
85	2803549367	
39	2803549367	
24	2803549367	
43	2803549367	Very Likely
61	2803549367	
83	2803549367	We know our support tech John is very busy.  I'd like to see more techs specific to our school.
52	2803549367	
70	2803549367	
87	2803549367	
42	2803549367	
32	2803545992	Test3
71	2803545992	One or more times per week
84	2803545992	Never
68	2803545992	Rarely
13	2803545992	Often
18	2803545992	Often
47	2803545992	Often
19	2803545992	Often
17	2803545992	Sometimes
65	2803545992	Often
89	2803545992	
46	2803545992	
33	2803545992	2
69	2803545992	2
8	2803545992	2
29	2803545992	1 Most Helpful
41	2803545992	Allow user defined cohort creation /allow users to assign attributes to groups of Persons and run reports off the attributes
80	2803545992	Never
28	2803545992	
34	2803545992	
31	2803545992	
77	2803545992	
56	2803545992	
54	2803545992	
16	2803545992	
30	2803545992	
12	2803545992	
50	2803545992	
36	2803545992	
73	2803545992	
82	2803545992	
86	2803545992	
86	2803545992	
11	2803545992	Yes
79	2803545992	Agree
57	2803545992	Agree
21	2803545992	Agree
85	2803545992	
39	2803545992	Agree
24	2803545992	
43	2803545992	Very Likely
61	2803545992	
83	2803545992	
52	2803545992	
70	2803545992	
87	2803545992	
42	2803545992	
32	2803475575	Test4
71	2803475575	A few times a year
84	2803475575	
68	2803475575	
13	2803475575	
18	2803475575	
47	2803475575	
19	2803475575	
17	2803475575	
65	2803475575	
89	2803475575	
46	2803475575	
33	2803475575	
69	2803475575	
8	2803475575	
29	2803475575	
41	2803475575	
80	2803475575	
28	2803475575	
34	2803475575	
31	2803475575	
77	2803475575	
56	2803475575	
54	2803475575	
16	2803475575	
30	2803475575	
12	2803475575	
50	2803475575	
36	2803475575	
73	2803475575	
82	2803475575	
86	2803475575	
86	2803475575	
11	2803475575	
79	2803475575	
57	2803475575	
21	2803475575	
85	2803475575	
39	2803475575	
24	2803475575	
43	2803475575	
61	2803475575	
83	2803475575	
52	2803475575	
70	2803475575	
87	2803475575	
42	2803475575	
32	2803462170	Test5
71	2803462170	A few times a year
84	2803462170	
68	2803462170	
13	2803462170	
18	2803462170	
47	2803462170	
19	2803462170	
17	2803462170	
65	2803462170	
89	2803462170	
46	2803462170	
33	2803462170	
69	2803462170	
8	2803462170	
29	2803462170	
41	2803462170	
80	2803462170	
28	2803462170	
34	2803462170	
31	2803462170	
77	2803462170	
56	2803462170	
54	2803462170	
16	2803462170	
30	2803462170	
12	2803462170	
50	2803462170	
36	2803462170	
73	2803462170	
82	2803462170	
86	2803462170	
86	2803462170	
11	2803462170	
79	2803462170	
57	2803462170	
21	2803462170	
85	2803462170	
39	2803462170	
24	2803462170	
43	2803462170	
61	2803462170	
83	2803462170	
52	2803462170	
70	2803462170	
87	2803462170	
42	2803462170	
32	2803458958	Test6
71	2803458958	One or more times per week
84	2803458958	Never
68	2803458958	Never
13	2803458958	Sometimes
18	2803458958	Often
47	2803458958	Often
19	2803458958	Sometimes
17	2803458958	Never
65	2803458958	Sometimes
89	2803458958	
46	2803458958	
33	2803458958	1 Most Helpful
69	2803458958	3
8	2803458958	2
29	2803458958	4 Least Helpful
41	2803458958	
80	2803458958	Never
28	2803458958	
34	2803458958	
31	2803458958	
77	2803458958	
56	2803458958	
54	2803458958	
16	2803458958	
30	2803458958	
12	2803458958	
50	2803458958	
36	2803458958	
73	2803458958	
82	2803458958	
86	2803458958	
86	2803458958	
11	2803458958	Yes
79	2803458958	Agree
57	2803458958	Agree
21	2803458958	Agree
85	2803458958	
39	2803458958	Agree
24	2803458958	
43	2803458958	Neither Likely nor Unlikely
61	2803458958	
83	2803458958	
52	2803458958	
70	2803458958	
87	2803458958	
42	2803458958	
32	2803422402	Test2
71	2803422402	One or more times per day
84	2803422402	
68	2803422402	
13	2803422402	
18	2803422402	
47	2803422402	
19	2803422402	
17	2803422402	
65	2803422402	
89	2803422402	
46	2803422402	
33	2803422402	
69	2803422402	
8	2803422402	
29	2803422402	
41	2803422402	
80	2803422402	
28	2803422402	
34	2803422402	
31	2803422402	
77	2803422402	
56	2803422402	
54	2803422402	
16	2803422402	
30	2803422402	
12	2803422402	
50	2803422402	
36	2803422402	
73	2803422402	
82	2803422402	
86	2803422402	
86	2803422402	
11	2803422402	
79	2803422402	
57	2803422402	
21	2803422402	
85	2803422402	
39	2803422402	
24	2803422402	
43	2803422402	
61	2803422402	
83	2803422402	
52	2803422402	
70	2803422402	
87	2803422402	
42	2803422402	
32	2803413287	Test3
71	2803413287	One or more times per month
84	2803413287	Rarely
68	2803413287	Often
13	2803413287	Often
18	2803413287	Often
47	2803413287	Often
19	2803413287	Sometimes
17	2803413287	Sometimes
65	2803413287	Rarely
89	2803413287	
46	2803413287	
33	2803413287	1 Most Helpful
69	2803413287	1 Most Helpful
8	2803413287	1 Most Helpful
29	2803413287	1 Most Helpful
41	2803413287	
80	2803413287	Never
28	2803413287	
34	2803413287	
31	2803413287	
77	2803413287	
56	2803413287	
54	2803413287	
16	2803413287	
30	2803413287	
12	2803413287	
50	2803413287	
36	2803413287	
73	2803413287	
82	2803413287	
86	2803413287	
86	2803413287	
11	2803413287	Yes
79	2803413287	Strongly Disagree
57	2803413287	Strongly Disagree
21	2803413287	Strongly Disagree
85	2803413287	
39	2803413287	Strongly Disagree
24	2803413287	
43	2803413287	Very Unlikely
61	2803413287	
83	2803413287	
52	2803413287	
70	2803413287	
87	2803413287	
42	2803413287	
32	2803407857	Test4
71	2803407857	One or more times per week
84	2803407857	Sometimes
68	2803407857	
13	2803407857	Often
18	2803407857	
47	2803407857	Often
19	2803407857	
17	2803407857	
65	2803407857	
89	2803407857	
46	2803407857	
33	2803407857	1 Most Helpful
69	2803407857	1 Most Helpful
8	2803407857	1 Most Helpful
29	2803407857	1 Most Helpful
41	2803407857	
80	2803407857	Never
28	2803407857	
34	2803407857	
31	2803407857	
77	2803407857	
56	2803407857	
54	2803407857	
16	2803407857	
30	2803407857	
12	2803407857	
50	2803407857	
36	2803407857	
73	2803407857	
82	2803407857	
86	2803407857	
86	2803407857	
11	2803407857	Yes
79	2803407857	Strongly Agree
57	2803407857	Strongly Agree
21	2803407857	Strongly Agree
85	2803407857	
39	2803407857	Strongly Agree
24	2803407857	
43	2803407857	Very Likely
61	2803407857	
83	2803407857	
52	2803407857	
70	2803407857	
87	2803407857	
42	2803407857	
32	2803406656	Test5
71	2803406656	One or more times per week
84	2803406656	NA
68	2803406656	NA
13	2803406656	Sometimes
18	2803406656	Sometimes
47	2803406656	Often
19	2803406656	NA
17	2803406656	NA
65	2803406656	NA
89	2803406656	
46	2803406656	
33	2803406656	3
69	2803406656	1 Most Helpful
8	2803406656	2
29	2803406656	4 Least Helpful
41	2803406656	
80	2803406656	Within the last week
28	2803406656	ongoing Data Quality phase of project
34	2803406656	Very Satisfied
31	2803406656	
77	2803406656	Very Likely
56	2803406656	Very Likely
54	2803406656	Very Likely
16	2803406656	
30	2803406656	Agree
12	2803406656	
50	2803406656	
36	2803406656	
73	2803406656	Creating a software knowledge-base
82	2803406656	Providing online software demos
86	2803406656	
86	2803406656	
11	2803406656	Yes
79	2803406656	Agree
57	2803406656	Agree
21	2803406656	Agree
85	2803406656	
39	2803406656	N/A
24	2803406656	
43	2803406656	Very Likely
61	2803406656	
83	2803406656	
52	2803406656	
70	2803406656	
87	2803406656	
42	2803406656	
32	2803403622	Test6
71	2803403622	One or more times per week
84	2803403622	
68	2803403622	
13	2803403622	
18	2803403622	
47	2803403622	
19	2803403622	
17	2803403622	
65	2803403622	
89	2803403622	
46	2803403622	
33	2803403622	
69	2803403622	
8	2803403622	
29	2803403622	
41	2803403622	
80	2803403622	
28	2803403622	
34	2803403622	
31	2803403622	
77	2803403622	
56	2803403622	
54	2803403622	
16	2803403622	
30	2803403622	
12	2803403622	
50	2803403622	
36	2803403622	
73	2803403622	
82	2803403622	
86	2803403622	
86	2803403622	
11	2803403622	
79	2803403622	
57	2803403622	
21	2803403622	
85	2803403622	
39	2803403622	
24	2803403622	
43	2803403622	
61	2803403622	
83	2803403622	
52	2803403622	
70	2803403622	
87	2803403622	
42	2803403622	
32	2803397526	data1
71	2803397526	I do not use the  software
84	2803397526	
68	2803397526	
13	2803397526	
18	2803397526	
47	2803397526	
19	2803397526	
17	2803397526	
65	2803397526	
89	2803397526	
46	2803397526	
33	2803397526	
69	2803397526	
8	2803397526	
29	2803397526	
41	2803397526	
80	2803397526	
28	2803397526	
34	2803397526	
31	2803397526	
77	2803397526	
56	2803397526	
54	2803397526	
16	2803397526	
30	2803397526	
12	2803397526	
50	2803397526	
36	2803397526	
73	2803397526	
82	2803397526	
86	2803397526	
86	2803397526	
11	2803397526	
79	2803397526	
57	2803397526	
21	2803397526	
85	2803397526	
39	2803397526	
24	2803397526	
43	2803397526	
61	2803397526	
83	2803397526	
52	2803397526	
70	2803397526	
87	2803397526	
42	2803397526	
32	2803396762	Test7
71	2803396762	One or more times per week
84	2803396762	Rarely
68	2803396762	Rarely
13	2803396762	
18	2803396762	Often
47	2803396762	Often
19	2803396762	Often
17	2803396762	
65	2803396762	Never
89	2803396762	monitor completion of company Orientation and Person satisfaction
46	2803396762	
33	2803396762	2
69	2803396762	1 Most Helpful
8	2803396762	2
29	2803396762	2
41	2803396762	
80	2803396762	Never
28	2803396762	
34	2803396762	
31	2803396762	
77	2803396762	
56	2803396762	
54	2803396762	
16	2803396762	
30	2803396762	
12	2803396762	
50	2803396762	
36	2803396762	
73	2803396762	
82	2803396762	
86	2803396762	
86	2803396762	
11	2803396762	No
79	2803396762	
57	2803396762	
21	2803396762	
85	2803396762	
39	2803396762	
24	2803396762	
43	2803396762	Likely
61	2803396762	
83	2803396762	Product is easy to use and the downloads are easy to access.
52	2803396762	
70	2803396762	
87	2803396762	
42	2803396762	
32	2803396144	Test8
71	2803396144	One or more times per day
84	2803396144	Often
68	2803396144	Sometimes
13	2803396144	Often
18	2803396144	Often
47	2803396144	Often
19	2803396144	Often
17	2803396144	Often
65	2803396144	Sometimes
89	2803396144	
46	2803396144	Predictive modeling and analytics.
33	2803396144	1 Most Helpful
69	2803396144	1 Most Helpful
8	2803396144	1 Most Helpful
29	2803396144	1 Most Helpful
41	2803396144	
80	2803396144	Withing the last month
28	2803396144	Data quality issues.  Developmental tracking implementation.
34	2803396144	Very Satisfied
31	2803396144	We work with Frank Smith and John Thomasson and I could not be more satisfied with the level of service I receive from the two of them with any and every issue we have.  They have been more than helpful throughout our process.
77	2803396144	Very Likely
56	2803396144	Very Likely
54	2803396144	Very Likely
16	2803396144	
30	2803396144	Strongly Agree
12	2803396144	Any time we have had a service request, an acceptable, agreed upon completion date is communicated and always met.
50	2803396144	
36	2803396144	
73	2803396144	Creating a software knowledge-base
82	2803396144	Providing online software demos
86	2803396144	Other (please specify)
86	2803396144	I would like to see a more comprehensive User's Manual/Guide of some sort.
11	2803396144	Yes
79	2803396144	Strongly Agree
57	2803396144	Strongly Agree
21	2803396144	Strongly Agree
85	2803396144	
39	2803396144	Strongly Agree
24	2803396144	
43	2803396144	Very Likely
61	2803396144	The level of service and functionality of the product. The capacity that it has brought to our office and institution is invaluable.
83	2803396144	
52	2803396144	
70	2803396144	
87	2803396144	
42	2803396144	
32	2803391685	Test9
71	2803391685	One or more times per day
84	2803391685	
68	2803391685	
13	2803391685	
18	2803391685	
47	2803391685	
19	2803391685	
17	2803391685	
65	2803391685	
89	2803391685	
46	2803391685	
33	2803391685	
69	2803391685	
8	2803391685	
29	2803391685	
41	2803391685	
80	2803391685	
28	2803391685	
34	2803391685	
31	2803391685	
77	2803391685	
56	2803391685	
54	2803391685	
16	2803391685	
30	2803391685	
12	2803391685	
50	2803391685	
36	2803391685	
73	2803391685	
82	2803391685	
86	2803391685	
86	2803391685	
11	2803391685	
79	2803391685	
57	2803391685	
21	2803391685	
85	2803391685	
39	2803391685	
24	2803391685	
43	2803391685	
61	2803391685	
83	2803391685	
52	2803391685	
70	2803391685	
87	2803391685	
42	2803391685	
32	2799144298	data2
71	2799144298	One or more times per week
84	2799144298	Rarely
68	2799144298	Rarely
13	2799144298	Often
18	2799144298	Often
47	2799144298	Often
19	2799144298	Often
17	2799144298	Sometimes
65	2799144298	Sometimes
89	2799144298	
46	2799144298	
33	2799144298	
69	2799144298	
8	2799144298	2
29	2799144298	
41	2799144298	
80	2799144298	Between 2-6 months ago
28	2799144298	
34	2799144298	Very Satisfied
31	2799144298	
77	2799144298	Very Likely
56	2799144298	Very Likely
54	2799144298	Very Likely
16	2799144298	
30	2799144298	Agree
12	2799144298	
50	2799144298	
36	2799144298	
73	2799144298	
82	2799144298	
86	2799144298	
86	2799144298	
11	2799144298	No
79	2799144298	
57	2799144298	
21	2799144298	
85	2799144298	
39	2799144298	
24	2799144298	
43	2799144298	Very Likely
61	2799144298	
83	2799144298	
52	2799144298	
70	2799144298	
87	2799144298	
42	2799144298	
32	2797018678	Test10
71	2797018678	One or more times per week
84	2797018678	Sometimes
68	2797018678	Sometimes
13	2797018678	Rarely
18	2797018678	Sometimes
47	2797018678	Often
19	2797018678	Rarely
17	2797018678	Sometimes
65	2797018678	Never
89	2797018678	
46	2797018678	
33	2797018678	1 Most Helpful
69	2797018678	2
8	2797018678	1 Most Helpful
29	2797018678	1 Most Helpful
41	2797018678	
80	2797018678	Never
28	2797018678	
34	2797018678	
31	2797018678	
77	2797018678	
56	2797018678	
54	2797018678	
16	2797018678	
30	2797018678	
12	2797018678	
50	2797018678	
36	2797018678	
73	2797018678	
82	2797018678	
86	2797018678	
86	2797018678	
11	2797018678	Yes
79	2797018678	Agree
57	2797018678	Neither Agree nor Disagree
21	2797018678	Agree
85	2797018678	
39	2797018678	Agree
24	2797018678	
43	2797018678	Likely
61	2797018678	
83	2797018678	
52	2797018678	
70	2797018678	
87	2797018678	
42	2797018678	
32	2792996966	Test11
71	2792996966	One or more times per day
84	2792996966	Often
68	2792996966	Sometimes
13	2792996966	Often
18	2792996966	Often
47	2792996966	Sometimes
19	2792996966	Often
17	2792996966	NA
65	2792996966	Often
89	2792996966	
46	2792996966	Enter and monitor tutoring contacts, analyze tutoring versus score/grade data.
33	2792996966	1 Most Helpful
69	2792996966	2
8	2792996966	1 Most Helpful
29	2792996966	1 Most Helpful
41	2792996966	
80	2792996966	Between 2-6 months ago
28	2792996966	To include tutors' interface for data input; give access to other PSAs in the Tutoring Center of Cedar Valley company.
34	2792996966	Very Satisfied
31	2792996966	I have not had the needed response for us to begin tutoring data input. I am yet to know if  is now configured to accept tutoring contacts/tutoring schedule data
77	2792996966	Very Likely
56	2792996966	Very Likely
54	2792996966	Very Likely
16	2792996966	
30	2792996966	Agree
12	2792996966	I get the response within a reasonable time frame.
50	2792996966	Sending confirmation that your email or question has been received and will be reviewed
36	2792996966	Offering more methods of contacting support personnel
73	2792996966	
82	2792996966	Providing online software demos
86	2792996966	
86	2792996966	
11	2792996966	Yes
79	2792996966	Strongly Agree
57	2792996966	Strongly Agree
21	2792996966	Strongly Agree
85	2792996966	
39	2792996966	Agree
24	2792996966	
43	2792996966	Very Likely
61	2792996966	The user has control over the data use and queries.
83	2792996966	
52	2792996966	
70	2792996966	
87	2792996966	
42	2792996966	
32	2792342096	Test12
71	2792342096	One or more times per week
84	2792342096	Never
68	2792342096	Never
13	2792342096	Sometimes
18	2792342096	Sometimes
47	2792342096	Often
19	2792342096	Sometimes
17	2792342096	Never
65	2792342096	Sometimes
89	2792342096	
46	2792342096	
33	2792342096	3
69	2792342096	1 Most Helpful
8	2792342096	2
29	2792342096	3
41	2792342096	
80	2792342096	Never
28	2792342096	
34	2792342096	
31	2792342096	
77	2792342096	
56	2792342096	
54	2792342096	
16	2792342096	
30	2792342096	
12	2792342096	
50	2792342096	
36	2792342096	
73	2792342096	
82	2792342096	
86	2792342096	
86	2792342096	
11	2792342096	Yes
79	2792342096	Strongly Agree
57	2792342096	Strongly Agree
21	2792342096	Strongly Agree
85	2792342096	
39	2792342096	Strongly Agree
24	2792342096	Frank Smith came to our campus to provide training in Enterprise and Lookup for our Person Services personnel.  It was a refresher for me, and very helpful.  Specific scenarios from our data needs were used in discussing and using Enterprise and Lookup.
43	2792342096	Very Likely
61	2792342096	 is a great tool to quickly filter the Person database to determine Person course-taking behavior.
83	2792342096	
52	2792342096	
70	2792342096	
87	2792342096	
42	2792342096	
32	2792207708	data3
71	2792207708	One or more times per day
84	2792207708	Often
68	2792207708	Often
13	2792207708	Sometimes
18	2792207708	Sometimes
47	2792207708	Often
19	2792207708	Rarely
17	2792207708	Rarely
65	2792207708	Sometimes
89	2792207708	
46	2792207708	
33	2792207708	1 Most Helpful
69	2792207708	1 Most Helpful
8	2792207708	1 Most Helpful
29	2792207708	1 Most Helpful
41	2792207708	
80	2792207708	Within the last week
28	2792207708	
34	2792207708	Very Satisfied
31	2792207708	
77	2792207708	Very Likely
56	2792207708	Very Likely
54	2792207708	Very Likely
16	2792207708	
30	2792207708	Strongly Agree
12	2792207708	
50	2792207708	
36	2792207708	
73	2792207708	
82	2792207708	Providing online software demos
86	2792207708	
86	2792207708	
11	2792207708	Yes
79	2792207708	Strongly Agree
57	2792207708	Strongly Agree
21	2792207708	Strongly Agree
85	2792207708	
39	2792207708	Strongly Agree
24	2792207708	
43	2792207708	Very Likely
61	2792207708	
83	2792207708	
52	2792207708	
70	2792207708	
87	2792207708	
42	2792207708	
32	2792196944	Test13
71	2792196944	One or more times per week
84	2792196944	Never
68	2792196944	Never
13	2792196944	Sometimes
18	2792196944	Sometimes
47	2792196944	Sometimes
19	2792196944	Sometimes
17	2792196944	Rarely
65	2792196944	Rarely
89	2792196944	
46	2792196944	
33	2792196944	2
69	2792196944	1 Most Helpful
8	2792196944	2
29	2792196944	2
41	2792196944	
80	2792196944	Withing the last month
28	2792196944	We had a data mismatch.
34	2792196944	Very Satisfied
31	2792196944	
77	2792196944	Very Likely
56	2792196944	Very Likely
54	2792196944	Very Likely
16	2792196944	
30	2792196944	Strongly Agree
12	2792196944	
50	2792196944	
36	2792196944	
73	2792196944	Creating a software knowledge-base
82	2792196944	
86	2792196944	
86	2792196944	
11	2792196944	Yes
79	2792196944	Agree
57	2792196944	Agree
21	2792196944	Agree
85	2792196944	
39	2792196944	Agree
24	2792196944	
43	2792196944	Likely
61	2792196944	
83	2792196944	
52	2792196944	
70	2792196944	
87	2792196944	
42	2792196944	
32	2789646568	Test14
71	2789646568	One or more times per day
84	2789646568	Rarely
68	2789646568	Rarely
13	2789646568	Sometimes
18	2789646568	Often
47	2789646568	Often
19	2789646568	Often
17	2789646568	NA
65	2789646568	Often
89	2789646568	To identify newly enrolled Persons and send email; Person success, time to completion of remediation.
46	2789646568	
33	2789646568	
69	2789646568	
8	2789646568	
29	2789646568	
41	2789646568	The lack of individuals using the software is a pJohnlem at our end, not yours:  licenses haven't been re-distributed to the appropriate users since we first purchased the software
80	2789646568	Between 2-6 months ago
28	2789646568	Saw a discrepancy in  data and mainframe data - John worked with us to identify that  need access to a different mainframe (PSA) file.
34	2789646568	Somewhat Dissatisfied
31	2789646568	Frank Mnoynn and John Riverton have spent much time providing training opportunities, lwith large and small groups, on site and on the phone.
77	2789646568	Very Likely
56	2789646568	Very Likely
54	2789646568	Very Likely
16	2789646568	Frank and John are great.
30	2789646568	Strongly Agree
12	2789646568	 has been incredibly helpful, especially considering that it's taking my institution a long time to fully implement .
50	2789646568	
36	2789646568	
73	2789646568	Creating a software knowledge-base
82	2789646568	
86	2789646568	
86	2789646568	
11	2789646568	Yes
79	2789646568	Agree
57	2789646568	Agree
21	2789646568	Strongly Agree
85	2789646568	There's always more to learn.
39	2789646568	Agree
24	2789646568	
43	2789646568	Very Likely
61	2789646568	Absolutely great product.
83	2789646568	Great customer support and a great product.  I worry that you'll be swamped by your success, though.  Am including my name and contact info below, but doubt that I have a story to share that you don't already know.
52	2789646568	
70	2789646568	
87	2789646568	
42	2789646568	
32	2788708156	Test15
71	2788708156	One or more times per day
84	2788708156	Never
68	2788708156	Never
13	2788708156	Sometimes
18	2788708156	Sometimes
47	2788708156	Often
19	2788708156	Never
17	2788708156	Sometimes
65	2788708156	Sometimes
89	2788708156	
46	2788708156	
33	2788708156	2
69	2788708156	1 Most Helpful
8	2788708156	1 Most Helpful
29	2788708156	2
41	2788708156	
80	2788708156	Within the last week
28	2788708156	
34	2788708156	Very Satisfied
31	2788708156	
77	2788708156	Very Likely
56	2788708156	Very Likely
54	2788708156	Very Likely
16	2788708156	
30	2788708156	Strongly Disagree
12	2788708156	
50	2788708156	
36	2788708156	
73	2788708156	Creating a software knowledge-base
82	2788708156	Providing online software demos
86	2788708156	
86	2788708156	
11	2788708156	No
79	2788708156	
57	2788708156	
21	2788708156	
85	2788708156	
39	2788708156	
24	2788708156	
43	2788708156	Very Likely
61	2788708156	
83	2788708156	
52	2788708156	
70	2788708156	
87	2788708156	
42	2788708156	
32	2788708119	data4
71	2788708119	One or more times per month
84	2788708119	
68	2788708119	
13	2788708119	
18	2788708119	
47	2788708119	
19	2788708119	
17	2788708119	
65	2788708119	
89	2788708119	
46	2788708119	
33	2788708119	
69	2788708119	
8	2788708119	
29	2788708119	
